test,item,score,speaker_name,speaker_style,speaker,speaker_gender,speaker_age,rater,rater_gender,rater_age
133,12,4,uuuku,calm,3264,M.s,36,437,M.r,47
133,13,2,pyeva,calm,3265,F.s,49,437,M.r,47
133,14,2,uuivo,calm,3266,M.s,55,437,M.r,47
133,15,2,flhii,intense,3267,F.s,55,437,M.r,47
133,16,3,sutii,calm,3268,M.s,46,437,M.r,47
133,17,2,sairm,intense,3269,F.s,36,437,M.r,47
133,18,3,viing,calm,3270,M.s,50,437,M.r,47
133,19,3,mahai,intense,3271,F.s,49,437,M.r,47
133,20,4,p6vah,intense,3272,M.s,48,437,M.r,47
133,21,2,unkat,calm,3273,F.s,49,437,M.r,47
133,22,4,ouimr,intense,3274,M.s,30,437,M.r,47
133,23,3,noing,calm,3275,F.s,27,437,M.r,47
133,24,2,tejaa,calm,3276,M.s,33,437,M.r,47
133,25,5,yksan,intense,3277,F.s,34,437,M.r,47
133,26,3,txvei,intense,3278,M.s,49,437,M.r,47
133,27,3,pyeva,intense,3279,F.s,49,437,M.r,47
133,28,3,relei,calm,3280,M.s,48,437,M.r,47
133,29,2,tagar,calm,3281,F.s,52,437,M.r,47
133,30,3,asjim,intense,3282,M.s,36,437,M.r,47
133,31,3,saing,intense,3283,F.s,37,437,M.r,47
133,32,2,kakai,calm,3284,M.s,40,437,M.r,47
133,33,2,jxene,calm,3285,F.s,73,437,M.r,47
133,34,3,nuego,calm,3286,M.s,65,437,M.r,47
133,35,3,unkat,intense,3287,F.s,49,437,M.r,47
133,36,6,saind,intense,3288,M.s,48,437,M.r,47
133,37,2,flhii,calm,3289,F.s,55,437,M.r,47
133,38,2,taind,calm,3290,M.s,53,437,M.r,47
133,39,3,adkad,calm,3291,F.s,44,437,M.r,47
133,40,1,p6vah,calm,3292,M.s,48,437,M.r,47
133,41,3,tagar,intense,3293,F.s,52,437,M.r,47
133,42,3,ouimr,calm,3294,M.s,30,437,M.r,47
133,43,6,sekai,intense,3295,F.s,33,437,M.r,47
133,44,3,sutii,intense,3296,M.s,46,437,M.r,47
133,45,3,yksan,calm,3297,F.s,34,437,M.r,47
133,46,2,uuuku,intense,3298,M.s,36,437,M.r,47
133,47,1,sairm,calm,3299,F.s,36,437,M.r,47
133,48,6,uuivo,intense,3300,M.s,55,437,M.r,47
133,49,4,noing,intense,3301,F.s,27,437,M.r,47
133,50,3,rejaa,calm,3302,M.s,62,437,M.r,47
133,51,2,vahel,intense,3303,F.s,72,437,M.r,47
133,52,5,tejaa,intense,3304,M.s,33,437,M.r,47
133,53,3,saing,calm,3305,F.s,37,437,M.r,47
133,54,3,asjim,calm,3306,M.s,36,437,M.r,47
133,55,3,rxrit,intense,3307,F.s,58,437,M.r,47
133,56,2,kakai,intense,3308,M.s,40,437,M.r,47
133,57,2,mahai,calm,3309,F.s,49,437,M.r,47
133,58,2,relei,intense,3310,M.s,48,437,M.r,47
133,59,2,lefat,calm,3311,F.s,29,437,M.r,47
133,60,3,saind,calm,3312,M.s,48,437,M.r,47
133,1,6,sekai,calm,3253,F.s,33,581,M.r,42
133,2,2,txvei,calm,3254,M.s,49,581,M.r,42
133,3,3,lefat,intense,3255,F.s,29,581,M.r,42
133,4,1,viing,intense,3256,M.s,50,581,M.r,42
133,5,5,vahel,calm,3257,F.s,72,581,M.r,42
133,6,3,taind,intense,3258,M.s,53,581,M.r,42
133,7,4,jxene,intense,3259,F.s,73,581,M.r,42
133,8,1,rejaa,intense,3260,M.s,62,581,M.r,42
133,9,6,rxrit,calm,3261,F.s,58,581,M.r,42
133,10,2,nuego,intense,3262,M.s,65,581,M.r,42
133,11,3,adkad,intense,3263,F.s,44,581,M.r,42
133,12,5,uuuku,calm,3264,M.s,36,581,M.r,42
133,13,3,pyeva,calm,3265,F.s,49,581,M.r,42
133,14,7,uuivo,calm,3266,M.s,55,581,M.r,42
133,15,2,flhii,intense,3267,F.s,55,581,M.r,42
133,16,6,sutii,calm,3268,M.s,46,581,M.r,42
133,17,1,sairm,intense,3269,F.s,36,581,M.r,42
133,18,4,viing,calm,3270,M.s,50,581,M.r,42
133,19,1,mahai,intense,3271,F.s,49,581,M.r,42
133,20,1,p6vah,intense,3272,M.s,48,581,M.r,42
133,21,7,unkat,calm,3273,F.s,49,581,M.r,42
133,22,1,ouimr,intense,3274,M.s,30,581,M.r,42
133,23,6,noing,calm,3275,F.s,27,581,M.r,42
133,24,3,tejaa,calm,3276,M.s,33,581,M.r,42
133,25,1,yksan,intense,3277,F.s,34,581,M.r,42
133,26,1,txvei,intense,3278,M.s,49,581,M.r,42
133,27,1,pyeva,intense,3279,F.s,49,581,M.r,42
133,28,4,relei,calm,3280,M.s,48,581,M.r,42
133,29,7,tagar,calm,3281,F.s,52,581,M.r,42
133,30,1,asjim,intense,3282,M.s,36,581,M.r,42
133,31,2,saing,intense,3283,F.s,37,581,M.r,42
133,32,4,kakai,calm,3284,M.s,40,581,M.r,42
133,33,4,jxene,calm,3285,F.s,73,581,M.r,42
133,34,5,nuego,calm,3286,M.s,65,581,M.r,42
133,35,5,unkat,intense,3287,F.s,49,581,M.r,42
133,36,2,saind,intense,3288,M.s,48,581,M.r,42
133,37,4,flhii,calm,3289,F.s,55,581,M.r,42
133,38,1,taind,calm,3290,M.s,53,581,M.r,42
133,39,1,adkad,calm,3291,F.s,44,581,M.r,42
133,40,5,p6vah,calm,3292,M.s,48,581,M.r,42
133,41,3,tagar,intense,3293,F.s,52,581,M.r,42
133,42,1,ouimr,calm,3294,M.s,30,581,M.r,42
133,43,3,sekai,intense,3295,F.s,33,581,M.r,42
133,44,1,sutii,intense,3296,M.s,46,581,M.r,42
133,45,7,yksan,calm,3297,F.s,34,581,M.r,42
133,46,2,uuuku,intense,3298,M.s,36,581,M.r,42
133,47,1,sairm,calm,3299,F.s,36,581,M.r,42
133,48,1,uuivo,intense,3300,M.s,55,581,M.r,42
133,49,3,noing,intense,3301,F.s,27,581,M.r,42
133,50,7,rejaa,calm,3302,M.s,62,581,M.r,42
133,51,1,vahel,intense,3303,F.s,72,581,M.r,42
133,52,1,tejaa,intense,3304,M.s,33,581,M.r,42
133,53,6,saing,calm,3305,F.s,37,581,M.r,42
133,54,4,asjim,calm,3306,M.s,36,581,M.r,42
133,55,5,rxrit,intense,3307,F.s,58,581,M.r,42
133,56,1,kakai,intense,3308,M.s,40,581,M.r,42
133,57,5,mahai,calm,3309,F.s,49,581,M.r,42
133,58,1,relei,intense,3310,M.s,48,581,M.r,42
133,59,6,lefat,calm,3311,F.s,29,581,M.r,42
133,60,3,saind,calm,3312,M.s,48,581,M.r,42
133,1,6,sekai,calm,3253,F.s,33,914,M.r,34
133,2,4,txvei,calm,3254,M.s,49,914,M.r,34
133,3,3,lefat,intense,3255,F.s,29,914,M.r,34
133,4,2,viing,intense,3256,M.s,50,914,M.r,34
133,5,3,vahel,calm,3257,F.s,72,914,M.r,34
133,6,4,taind,intense,3258,M.s,53,914,M.r,34
133,7,3,jxene,intense,3259,F.s,73,914,M.r,34
133,8,3,rejaa,intense,3260,M.s,62,914,M.r,34
133,9,4,rxrit,calm,3261,F.s,58,914,M.r,34
133,10,3,nuego,intense,3262,M.s,65,914,M.r,34
133,11,4,adkad,intense,3263,F.s,44,914,M.r,34
133,12,5,uuuku,calm,3264,M.s,36,914,M.r,34
133,13,3,pyeva,calm,3265,F.s,49,914,M.r,34
133,14,4,uuivo,calm,3266,M.s,55,914,M.r,34
133,15,3,flhii,intense,3267,F.s,55,914,M.r,34
133,16,5,sutii,calm,3268,M.s,46,914,M.r,34
133,17,3,sairm,intense,3269,F.s,36,914,M.r,34
133,18,4,viing,calm,3270,M.s,50,914,M.r,34
133,19,3,mahai,intense,3271,F.s,49,914,M.r,34
133,20,4,p6vah,intense,3272,M.s,48,914,M.r,34
133,21,3,unkat,calm,3273,F.s,49,914,M.r,34
133,22,4,ouimr,intense,3274,M.s,30,914,M.r,34
133,23,5,noing,calm,3275,F.s,27,914,M.r,34
133,24,5,tejaa,calm,3276,M.s,33,914,M.r,34
133,25,4,yksan,intense,3277,F.s,34,914,M.r,34
133,26,3,txvei,intense,3278,M.s,49,914,M.r,34
133,27,3,pyeva,intense,3279,F.s,49,914,M.r,34
133,28,5,relei,calm,3280,M.s,48,914,M.r,34
133,29,5,tagar,calm,3281,F.s,52,914,M.r,34
133,30,6,asjim,intense,3282,M.s,36,914,M.r,34
133,31,5,saing,intense,3283,F.s,37,914,M.r,34
133,32,4,kakai,calm,3284,M.s,40,914,M.r,34
133,33,3,jxene,calm,3285,F.s,73,914,M.r,34
133,34,3,nuego,calm,3286,M.s,65,914,M.r,34
133,35,5,unkat,intense,3287,F.s,49,914,M.r,34
133,36,4,saind,intense,3288,M.s,48,914,M.r,34
133,37,5,flhii,calm,3289,F.s,55,914,M.r,34
133,38,6,taind,calm,3290,M.s,53,914,M.r,34
133,39,6,adkad,calm,3291,F.s,44,914,M.r,34
133,40,3,p6vah,calm,3292,M.s,48,914,M.r,34
133,41,5,tagar,intense,3293,F.s,52,914,M.r,34
133,42,6,ouimr,calm,3294,M.s,30,914,M.r,34
133,43,6,sekai,intense,3295,F.s,33,914,M.r,34
133,44,6,sutii,intense,3296,M.s,46,914,M.r,34
133,45,4,yksan,calm,3297,F.s,34,914,M.r,34
133,46,5,uuuku,intense,3298,M.s,36,914,M.r,34
133,47,3,sairm,calm,3299,F.s,36,914,M.r,34
133,48,5,uuivo,intense,3300,M.s,55,914,M.r,34
133,49,6,noing,intense,3301,F.s,27,914,M.r,34
133,50,6,rejaa,calm,3302,M.s,62,914,M.r,34
133,51,4,vahel,intense,3303,F.s,72,914,M.r,34
133,52,3,tejaa,intense,3304,M.s,33,914,M.r,34
133,53,5,saing,calm,3305,F.s,37,914,M.r,34
133,54,4,asjim,calm,3306,M.s,36,914,M.r,34
133,55,3,rxrit,intense,3307,F.s,58,914,M.r,34
133,56,5,kakai,intense,3308,M.s,40,914,M.r,34
133,57,3,mahai,calm,3309,F.s,49,914,M.r,34
133,58,6,relei,intense,3310,M.s,48,914,M.r,34
133,59,6,lefat,calm,3311,F.s,29,914,M.r,34
133,60,6,saind,calm,3312,M.s,48,914,M.r,34
133,1,4,sekai,calm,3253,F.s,33,917,F.r,54
133,2,5,txvei,calm,3254,M.s,49,917,F.r,54
133,3,2,lefat,intense,3255,F.s,29,917,F.r,54
133,4,1,viing,intense,3256,M.s,50,917,F.r,54
133,5,5,vahel,calm,3257,F.s,72,917,F.r,54
133,6,2,taind,intense,3258,M.s,53,917,F.r,54
133,7,4,jxene,intense,3259,F.s,73,917,F.r,54
133,8,1,rejaa,intense,3260,M.s,62,917,F.r,54
133,9,5,rxrit,calm,3261,F.s,58,917,F.r,54
133,10,1,nuego,intense,3262,M.s,65,917,F.r,54
133,11,2,adkad,intense,3263,F.s,44,917,F.r,54
133,12,4,uuuku,calm,3264,M.s,36,917,F.r,54
133,13,2,pyeva,calm,3265,F.s,49,917,F.r,54
133,14,4,uuivo,calm,3266,M.s,55,917,F.r,54
133,15,3,flhii,intense,3267,F.s,55,917,F.r,54
133,16,5,sutii,calm,3268,M.s,46,917,F.r,54
133,17,1,sairm,intense,3269,F.s,36,917,F.r,54
133,18,2,viing,calm,3270,M.s,50,917,F.r,54
133,19,2,mahai,intense,3271,F.s,49,917,F.r,54
133,20,3,p6vah,intense,3272,M.s,48,917,F.r,54
133,21,5,unkat,calm,3273,F.s,49,917,F.r,54
133,22,2,ouimr,intense,3274,M.s,30,917,F.r,54
133,23,4,noing,calm,3275,F.s,27,917,F.r,54
133,24,3,tejaa,calm,3276,M.s,33,917,F.r,54
133,25,2,yksan,intense,3277,F.s,34,917,F.r,54
133,26,2,txvei,intense,3278,M.s,49,917,F.r,54
133,27,2,pyeva,intense,3279,F.s,49,917,F.r,54
133,28,4,relei,calm,3280,M.s,48,917,F.r,54
133,29,5,tagar,calm,3281,F.s,52,917,F.r,54
133,30,1,asjim,intense,3282,M.s,36,917,F.r,54
133,31,3,saing,intense,3283,F.s,37,917,F.r,54
133,32,4,kakai,calm,3284,M.s,40,917,F.r,54
133,33,3,jxene,calm,3285,F.s,73,917,F.r,54
133,34,5,nuego,calm,3286,M.s,65,917,F.r,54
133,35,4,unkat,intense,3287,F.s,49,917,F.r,54
133,36,1,saind,intense,3288,M.s,48,917,F.r,54
133,37,4,flhii,calm,3289,F.s,55,917,F.r,54
133,38,6,taind,calm,3290,M.s,53,917,F.r,54
133,39,4,adkad,calm,3291,F.s,44,917,F.r,54
133,40,7,p6vah,calm,3292,M.s,48,917,F.r,54
133,41,2,tagar,intense,3293,F.s,52,917,F.r,54
133,42,2,ouimr,calm,3294,M.s,30,917,F.r,54
133,43,2,sekai,intense,3295,F.s,33,917,F.r,54
133,44,3,sutii,intense,3296,M.s,46,917,F.r,54
133,45,3,yksan,calm,3297,F.s,34,917,F.r,54
133,46,1,uuuku,intense,3298,M.s,36,917,F.r,54
133,47,1,sairm,calm,3299,F.s,36,917,F.r,54
133,48,1,uuivo,intense,3300,M.s,55,917,F.r,54
133,49,2,noing,intense,3301,F.s,27,917,F.r,54
133,50,5,rejaa,calm,3302,M.s,62,917,F.r,54
133,51,1,vahel,intense,3303,F.s,72,917,F.r,54
133,52,1,tejaa,intense,3304,M.s,33,917,F.r,54
133,53,4,saing,calm,3305,F.s,37,917,F.r,54
133,54,4,asjim,calm,3306,M.s,36,917,F.r,54
133,55,2,rxrit,intense,3307,F.s,58,917,F.r,54
133,56,2,kakai,intense,3308,M.s,40,917,F.r,54
133,57,3,mahai,calm,3309,F.s,49,917,F.r,54
133,58,1,relei,intense,3310,M.s,48,917,F.r,54
133,59,2,lefat,calm,3311,F.s,29,917,F.r,54
133,60,2,saind,calm,3312,M.s,48,917,F.r,54
133,1,5,sekai,calm,3253,F.s,33,918,M.r,49
133,2,4,txvei,calm,3254,M.s,49,918,M.r,49
133,3,2,lefat,intense,3255,F.s,29,918,M.r,49
133,4,1,viing,intense,3256,M.s,50,918,M.r,49
133,5,3,vahel,calm,3257,F.s,72,918,M.r,49
133,6,1,taind,intense,3258,M.s,53,918,M.r,49
133,7,3,jxene,intense,3259,F.s,73,918,M.r,49
133,8,2,rejaa,intense,3260,M.s,62,918,M.r,49
133,9,4,rxrit,calm,3261,F.s,58,918,M.r,49
133,10,1,nuego,intense,3262,M.s,65,918,M.r,49
133,11,3,adkad,intense,3263,F.s,44,918,M.r,49
133,12,4,uuuku,calm,3264,M.s,36,918,M.r,49
133,13,6,pyeva,calm,3265,F.s,49,918,M.r,49
133,14,5,uuivo,calm,3266,M.s,55,918,M.r,49
133,15,2,flhii,intense,3267,F.s,55,918,M.r,49
133,16,2,sutii,calm,3268,M.s,46,918,M.r,49
133,17,3,sairm,intense,3269,F.s,36,918,M.r,49
133,18,6,viing,calm,3270,M.s,50,918,M.r,49
133,19,4,mahai,intense,3271,F.s,49,918,M.r,49
133,20,3,p6vah,intense,3272,M.s,48,918,M.r,49
133,21,5,unkat,calm,3273,F.s,49,918,M.r,49
133,22,2,ouimr,intense,3274,M.s,30,918,M.r,49
133,23,6,noing,calm,3275,F.s,27,918,M.r,49
133,24,4,tejaa,calm,3276,M.s,33,918,M.r,49
133,25,2,yksan,intense,3277,F.s,34,918,M.r,49
133,26,2,txvei,intense,3278,M.s,49,918,M.r,49
133,27,3,pyeva,intense,3279,F.s,49,918,M.r,49
133,28,2,relei,calm,3280,M.s,48,918,M.r,49
133,29,3,tagar,calm,3281,F.s,52,918,M.r,49
133,30,1,asjim,intense,3282,M.s,36,918,M.r,49
133,31,3,saing,intense,3283,F.s,37,918,M.r,49
133,32,5,kakai,calm,3284,M.s,40,918,M.r,49
133,33,5,jxene,calm,3285,F.s,73,918,M.r,49
133,34,3,nuego,calm,3286,M.s,65,918,M.r,49
133,35,3,unkat,intense,3287,F.s,49,918,M.r,49
133,36,5,saind,intense,3288,M.s,48,918,M.r,49
133,37,5,flhii,calm,3289,F.s,55,918,M.r,49
133,38,4,taind,calm,3290,M.s,53,918,M.r,49
133,39,6,adkad,calm,3291,F.s,44,918,M.r,49
133,40,4,p6vah,calm,3292,M.s,48,918,M.r,49
133,41,4,tagar,intense,3293,F.s,52,918,M.r,49
133,42,6,ouimr,calm,3294,M.s,30,918,M.r,49
133,43,4,sekai,intense,3295,F.s,33,918,M.r,49
133,44,2,sutii,intense,3296,M.s,46,918,M.r,49
133,45,7,yksan,calm,3297,F.s,34,918,M.r,49
133,46,2,uuuku,intense,3298,M.s,36,918,M.r,49
133,47,4,sairm,calm,3299,F.s,36,918,M.r,49
133,48,3,uuivo,intense,3300,M.s,55,918,M.r,49
133,49,6,noing,intense,3301,F.s,27,918,M.r,49
133,50,2,rejaa,calm,3302,M.s,62,918,M.r,49
133,51,6,vahel,intense,3303,F.s,72,918,M.r,49
133,52,2,tejaa,intense,3304,M.s,33,918,M.r,49
133,53,7,saing,calm,3305,F.s,37,918,M.r,49
133,54,3,asjim,calm,3306,M.s,36,918,M.r,49
133,55,2,rxrit,intense,3307,F.s,58,918,M.r,49
133,56,3,kakai,intense,3308,M.s,40,918,M.r,49
133,57,2,mahai,calm,3309,F.s,49,918,M.r,49
133,58,2,relei,intense,3310,M.s,48,918,M.r,49
133,59,3,lefat,calm,3311,F.s,29,918,M.r,49
133,60,6,saind,calm,3312,M.s,48,918,M.r,49
133,1,5,sekai,calm,3253,F.s,33,919,M.r,65
133,2,4,txvei,calm,3254,M.s,49,919,M.r,65
133,3,4,lefat,intense,3255,F.s,29,919,M.r,65
133,4,1,viing,intense,3256,M.s,50,919,M.r,65
133,5,3,vahel,calm,3257,F.s,72,919,M.r,65
133,6,2,taind,intense,3258,M.s,53,919,M.r,65
133,7,3,jxene,intense,3259,F.s,73,919,M.r,65
133,8,2,rejaa,intense,3260,M.s,62,919,M.r,65
133,9,4,rxrit,calm,3261,F.s,58,919,M.r,65
133,10,2,nuego,intense,3262,M.s,65,919,M.r,65
133,11,3,adkad,intense,3263,F.s,44,919,M.r,65
133,12,4,uuuku,calm,3264,M.s,36,919,M.r,65
133,13,4,pyeva,calm,3265,F.s,49,919,M.r,65
133,14,4,uuivo,calm,3266,M.s,55,919,M.r,65
133,15,2,flhii,intense,3267,F.s,55,919,M.r,65
133,16,5,sutii,calm,3268,M.s,46,919,M.r,65
133,17,2,sairm,intense,3269,F.s,36,919,M.r,65
133,18,4,viing,calm,3270,M.s,50,919,M.r,65
133,19,3,mahai,intense,3271,F.s,49,919,M.r,65
133,20,4,p6vah,intense,3272,M.s,48,919,M.r,65
133,21,4,unkat,calm,3273,F.s,49,919,M.r,65
133,22,3,ouimr,intense,3274,M.s,30,919,M.r,65
133,23,4,noing,calm,3275,F.s,27,919,M.r,65
133,24,4,tejaa,calm,3276,M.s,33,919,M.r,65
133,25,3,yksan,intense,3277,F.s,34,919,M.r,65
133,26,2,txvei,intense,3278,M.s,49,919,M.r,65
133,27,3,pyeva,intense,3279,F.s,49,919,M.r,65
133,28,4,relei,calm,3280,M.s,48,919,M.r,65
133,29,4,tagar,calm,3281,F.s,52,919,M.r,65
133,30,2,asjim,intense,3282,M.s,36,919,M.r,65
133,31,4,saing,intense,3283,F.s,37,919,M.r,65
133,32,4,kakai,calm,3284,M.s,40,919,M.r,65
133,33,3,jxene,calm,3285,F.s,73,919,M.r,65
133,34,4,nuego,calm,3286,M.s,65,919,M.r,65
133,35,4,unkat,intense,3287,F.s,49,919,M.r,65
133,36,3,saind,intense,3288,M.s,48,919,M.r,65
133,37,4,flhii,calm,3289,F.s,55,919,M.r,65
133,38,4,taind,calm,3290,M.s,53,919,M.r,65
133,39,5,adkad,calm,3291,F.s,44,919,M.r,65
133,40,4,p6vah,calm,3292,M.s,48,919,M.r,65
133,41,3,tagar,intense,3293,F.s,52,919,M.r,65
133,42,4,ouimr,calm,3294,M.s,30,919,M.r,65
133,43,3,sekai,intense,3295,F.s,33,919,M.r,65
133,44,3,sutii,intense,3296,M.s,46,919,M.r,65
133,45,4,yksan,calm,3297,F.s,34,919,M.r,65
133,46,3,uuuku,intense,3298,M.s,36,919,M.r,65
133,47,3,sairm,calm,3299,F.s,36,919,M.r,65
133,48,2,uuivo,intense,3300,M.s,55,919,M.r,65
133,49,3,noing,intense,3301,F.s,27,919,M.r,65
133,50,4,rejaa,calm,3302,M.s,62,919,M.r,65
133,51,3,vahel,intense,3303,F.s,72,919,M.r,65
133,52,2,tejaa,intense,3304,M.s,33,919,M.r,65
133,53,5,saing,calm,3305,F.s,37,919,M.r,65
133,54,4,asjim,calm,3306,M.s,36,919,M.r,65
133,55,3,rxrit,intense,3307,F.s,58,919,M.r,65
133,56,3,kakai,intense,3308,M.s,40,919,M.r,65
133,57,4,mahai,calm,3309,F.s,49,919,M.r,65
133,58,2,relei,intense,3310,M.s,48,919,M.r,65
133,59,4,lefat,calm,3311,F.s,29,919,M.r,65
133,60,4,saind,calm,3312,M.s,48,919,M.r,65
133,1,1,sekai,calm,3253,F.s,33,1991,M.r,48
133,2,5,txvei,calm,3254,M.s,49,1991,M.r,48
133,3,7,lefat,intense,3255,F.s,29,1991,M.r,48
133,4,5,viing,intense,3256,M.s,50,1991,M.r,48
133,5,7,vahel,calm,3257,F.s,72,1991,M.r,48
133,6,6,taind,intense,3258,M.s,53,1991,M.r,48
133,7,6,jxene,intense,3259,F.s,73,1991,M.r,48
133,8,6,rejaa,intense,3260,M.s,62,1991,M.r,48
133,9,7,rxrit,calm,3261,F.s,58,1991,M.r,48
133,10,6,nuego,intense,3262,M.s,65,1991,M.r,48
133,11,7,adkad,intense,3263,F.s,44,1991,M.r,48
133,12,2,uuuku,calm,3264,M.s,36,1991,M.r,48
133,13,7,pyeva,calm,3265,F.s,49,1991,M.r,48
133,14,6,uuivo,calm,3266,M.s,55,1991,M.r,48
133,15,7,flhii,intense,3267,F.s,55,1991,M.r,48
133,16,6,sutii,calm,3268,M.s,46,1991,M.r,48
133,17,7,sairm,intense,3269,F.s,36,1991,M.r,48
133,18,6,viing,calm,3270,M.s,50,1991,M.r,48
133,19,6,mahai,intense,3271,F.s,49,1991,M.r,48
133,20,1,p6vah,intense,3272,M.s,48,1991,M.r,48
133,21,7,unkat,calm,3273,F.s,49,1991,M.r,48
133,22,1,ouimr,intense,3274,M.s,30,1991,M.r,48
133,23,1,noing,calm,3275,F.s,27,1991,M.r,48
133,24,7,tejaa,calm,3276,M.s,33,1991,M.r,48
133,25,7,yksan,intense,3277,F.s,34,1991,M.r,48
133,26,6,txvei,intense,3278,M.s,49,1991,M.r,48
133,27,6,pyeva,intense,3279,F.s,49,1991,M.r,48
133,28,7,relei,calm,3280,M.s,48,1991,M.r,48
133,29,1,tagar,calm,3281,F.s,52,1991,M.r,48
133,30,6,asjim,intense,3282,M.s,36,1991,M.r,48
133,31,7,saing,intense,3283,F.s,37,1991,M.r,48
133,32,1,kakai,calm,3284,M.s,40,1991,M.r,48
133,33,6,jxene,calm,3285,F.s,73,1991,M.r,48
133,34,2,nuego,calm,3286,M.s,65,1991,M.r,48
133,35,2,unkat,intense,3287,F.s,49,1991,M.r,48
133,36,1,saind,intense,3288,M.s,48,1991,M.r,48
133,37,6,flhii,calm,3289,F.s,55,1991,M.r,48
133,38,6,taind,calm,3290,M.s,53,1991,M.r,48
133,39,7,adkad,calm,3291,F.s,44,1991,M.r,48
133,40,5,p6vah,calm,3292,M.s,48,1991,M.r,48
133,41,6,tagar,intense,3293,F.s,52,1991,M.r,48
133,42,1,ouimr,calm,3294,M.s,30,1991,M.r,48
133,43,1,sekai,intense,3295,F.s,33,1991,M.r,48
133,44,1,sutii,intense,3296,M.s,46,1991,M.r,48
133,45,1,yksan,calm,3297,F.s,34,1991,M.r,48
133,46,1,uuuku,intense,3298,M.s,36,1991,M.r,48
133,47,5,sairm,calm,3299,F.s,36,1991,M.r,48
133,48,1,uuivo,intense,3300,M.s,55,1991,M.r,48
133,49,6,noing,intense,3301,F.s,27,1991,M.r,48
133,50,1,rejaa,calm,3302,M.s,62,1991,M.r,48
133,51,5,vahel,intense,3303,F.s,72,1991,M.r,48
133,52,6,tejaa,intense,3304,M.s,33,1991,M.r,48
133,53,1,saing,calm,3305,F.s,37,1991,M.r,48
133,54,1,asjim,calm,3306,M.s,36,1991,M.r,48
133,55,5,rxrit,intense,3307,F.s,58,1991,M.r,48
133,56,7,kakai,intense,3308,M.s,40,1991,M.r,48
133,57,6,mahai,calm,3309,F.s,49,1991,M.r,48
133,58,5,relei,intense,3310,M.s,48,1991,M.r,48
133,59,6,lefat,calm,3311,F.s,29,1991,M.r,48
133,60,1,saind,calm,3312,M.s,48,1991,M.r,48
133,1,4,sekai,calm,3253,F.s,33,2449,F.r,43
133,2,3,txvei,calm,3254,M.s,49,2449,F.r,43
133,3,2,lefat,intense,3255,F.s,29,2449,F.r,43
133,4,1,viing,intense,3256,M.s,50,2449,F.r,43
133,5,5,vahel,calm,3257,F.s,72,2449,F.r,43
133,6,2,taind,intense,3258,M.s,53,2449,F.r,43
133,7,3,jxene,intense,3259,F.s,73,2449,F.r,43
133,8,1,rejaa,intense,3260,M.s,62,2449,F.r,43
133,9,3,rxrit,calm,3261,F.s,58,2449,F.r,43
133,10,1,nuego,intense,3262,M.s,65,2449,F.r,43
133,11,2,adkad,intense,3263,F.s,44,2449,F.r,43
133,12,5,uuuku,calm,3264,M.s,36,2449,F.r,43
133,13,3,pyeva,calm,3265,F.s,49,2449,F.r,43
133,14,4,uuivo,calm,3266,M.s,55,2449,F.r,43
133,15,2,flhii,intense,3267,F.s,55,2449,F.r,43
133,16,4,sutii,calm,3268,M.s,46,2449,F.r,43
133,17,1,sairm,intense,3269,F.s,36,2449,F.r,43
133,18,3,viing,calm,3270,M.s,50,2449,F.r,43
133,19,2,mahai,intense,3271,F.s,49,2449,F.r,43
133,20,5,p6vah,intense,3272,M.s,48,2449,F.r,43
133,21,3,unkat,calm,3273,F.s,49,2449,F.r,43
133,22,2,ouimr,intense,3274,M.s,30,2449,F.r,43
133,23,4,noing,calm,3275,F.s,27,2449,F.r,43
133,24,3,tejaa,calm,3276,M.s,33,2449,F.r,43
133,25,3,yksan,intense,3277,F.s,34,2449,F.r,43
133,26,2,txvei,intense,3278,M.s,49,2449,F.r,43
133,27,2,pyeva,intense,3279,F.s,49,2449,F.r,43
133,28,5,relei,calm,3280,M.s,48,2449,F.r,43
133,29,4,tagar,calm,3281,F.s,52,2449,F.r,43
133,30,2,asjim,intense,3282,M.s,36,2449,F.r,43
133,31,2,saing,intense,3283,F.s,37,2449,F.r,43
133,32,3,kakai,calm,3284,M.s,40,2449,F.r,43
133,33,5,jxene,calm,3285,F.s,73,2449,F.r,43
133,34,4,nuego,calm,3286,M.s,65,2449,F.r,43
133,35,4,unkat,intense,3287,F.s,49,2449,F.r,43
133,36,2,saind,intense,3288,M.s,48,2449,F.r,43
133,37,4,flhii,calm,3289,F.s,55,2449,F.r,43
133,38,4,taind,calm,3290,M.s,53,2449,F.r,43
133,39,3,adkad,calm,3291,F.s,44,2449,F.r,43
133,40,2,p6vah,calm,3292,M.s,48,2449,F.r,43
133,41,5,tagar,intense,3293,F.s,52,2449,F.r,43
133,42,4,ouimr,calm,3294,M.s,30,2449,F.r,43
133,43,2,sekai,intense,3295,F.s,33,2449,F.r,43
133,44,3,sutii,intense,3296,M.s,46,2449,F.r,43
133,45,4,yksan,calm,3297,F.s,34,2449,F.r,43
133,46,4,uuuku,intense,3298,M.s,36,2449,F.r,43
133,47,1,sairm,calm,3299,F.s,36,2449,F.r,43
133,48,2,uuivo,intense,3300,M.s,55,2449,F.r,43
133,49,2,noing,intense,3301,F.s,27,2449,F.r,43
133,50,5,rejaa,calm,3302,M.s,62,2449,F.r,43
133,51,5,vahel,intense,3303,F.s,72,2449,F.r,43
